0.1953 	-0.2051 	0.2443 	0.3718 	0.5345 	-0.5672 
0.1709 	-0.2327 	0.2356 	0.3767 	0.4429 	-0.5288 
0.1709 	-0.2245 	0.2334 	0.3956 	0.5323 	-0.5847 
0.2441 	-0.2143 	0.1833 	0.4135 	0.5323 	-0.5393 
0.2441 	-0.2458 	0.1767 	0.4004 	0.4690 	-0.5096 
0.2685 	-0.2477 	0.1811 	0.3951 	0.4320 	-0.5655 
0.3174 	-0.2380 	0.1942 	0.3980 	0.3992 	-0.6021 
0.3174 	-0.2400 	0.1331 	0.4121 	0.4429 	-0.5498 
0.3174 	-0.2453 	0.1440 	0.3786 	0.4210 	-0.6440 
0.3418 	-0.2477 	0.1767 	0.4004 	0.5083 	-0.6492 
0.3662 	-0.2555 	0.1047 	0.4116 	0.4232 	-0.6510 
0.3662 	-0.2700 	0.0894 	0.4043 	0.3905 	-0.6213 
0.3662 	-0.2356 	0.0458 	0.4019 	0.2705 	-0.6876 
0.3662 	-0.2356 	0.0415 	0.3874 	0.2945 	-0.6178 
0.3906 	-0.2395 	0.0218 	0.3951 	0.1920 	-0.5882 
0.3662 	-0.2555 	0.0109 	0.3689 	0.2662 	-0.6091 
0.3662 	-0.2472 	0.0000 	0.3704 	0.2182 	-0.5742 
0.3662 	-0.2439 	0.0371 	0.3491 	0.1113 	-0.5585 
0.3662 	-0.2206 	0.0589 	0.3379 	0.0785 	-0.5585 
0.4151 	-0.2346 	0.0000 	0.3015 	0.0545 	-0.6266 
0.4151 	-0.2216 	-0.1178 	0.3166 	0.0131 	-0.4747 
0.3906 	-0.2157 	-0.2225 	0.2889 	0.0371 	-0.4747 
0.3906 	-0.2012 	-0.2334 	0.2948 	0.0305 	-0.4974 
0.3906 	-0.1740 	-0.2116 	0.2628 	0.0938 	-0.4974 
0.3906 	-0.1833 	-0.2334 	0.2405 	-0.0480 	-0.4677 
0.3662 	-0.1857 	-0.2116 	0.2196 	-0.3054 	-0.4381 
0.3662 	-0.1498 	-0.2923 	0.1934 	-0.1353 	-0.3892 
0.3662 	-0.1474 	-0.2902 	0.1736 	-0.2836 	-0.3351 
0.3418 	-0.1508 	-0.3992 	0.1624 	-0.3818 	-0.3456 
0.3174 	-0.1246 	-0.3229 	0.1459 	-0.3971 	-0.3107 
0.2930 	-0.1319 	-0.2967 	0.1197 	-0.3709 	-0.2827 
0.2685 	-0.0974 	-0.3272 	0.0936 	-0.4145 	-0.2531 
0.2685 	-0.0863 	-0.3949 	0.0713 	-0.5672 	-0.1815 
0.2197 	-0.0902 	-0.4320 	0.0412 	-0.5716 	-0.1309 
0.1465 	-0.0785 	-0.3709 	0.0373 	-0.6567 	-0.1169 
0.2441 	-0.0461 	-0.4930 	0.0131 	-0.6305 	-0.0593 
0.2197 	-0.0470 	-0.3840 	0.0112 	-0.6807 	-0.0209 
0.2197 	-0.0271 	-0.4734 	0.0141 	-0.7134 	0.0000 
0.1465 	-0.0145 	-0.4756 	0.0441 	-0.6632 	0.0000 
0.0977 	-0.0223 	-0.3425 	0.0451 	-0.7352 	-0.1187 
0.0488 	-0.0218 	-0.5105 	0.0674 	-0.6436 	-0.1152 
0.0244 	-0.0155 	-0.4101 	0.0005 	-0.7090 	0.0698 
0.0244 	-0.0141 	-0.4429 	-0.0902 	-0.8094 	0.1728 
0.0000 	-0.0320 	-0.4909 	-0.1149 	-0.7461 	0.3246 
0.0244 	-0.0499 	-0.3818 	-0.1343 	-0.7090 	0.3107 
0.0244 	-0.0645 	-0.4363 	-0.1658 	-0.7134 	0.3386 
0.0244 	-0.0688 	-0.4603 	-0.1580 	-0.7657 	0.4049 
0.0244 	0.0078 	-0.4101 	-0.1934 	-0.7919 	0.4765 
-0.0977 	0.0877 	-0.3534 	-0.2065 	-0.7439 	0.5218 
-0.1465 	0.0970 	-0.3098 	-0.2167 	-0.6261 	0.5812 
-0.0977 	0.0810 	-0.3491 	-0.1828 	-0.5912 	0.6231 
0.0000 	0.1416 	-0.3316 	-0.2109 	-0.6065 	0.6580 
0.0000 	0.1241 	-0.2705 	-0.2162 	-0.5890 	0.6178 
-0.0244 	0.1469 	-0.1789 	-0.1934 	-0.4800 	0.6964 
-0.0488 	0.1328 	-0.1876 	-0.2157 	-0.5410 	0.7644 
-0.2441 	0.1459 	-0.2116 	-0.1959 	-0.4058 	0.7889 
-0.2685 	0.1411 	-0.1244 	-0.2206 	-0.3709 	0.8325 
-0.2685 	0.1425 	-0.1527 	-0.2487 	-0.3294 	0.8517 
-0.2441 	0.1585 	-0.0785 	-0.2012 	-0.4101 	0.8814 
-0.2685 	0.1605 	-0.0654 	-0.2017 	-0.3752 	0.9267 
-0.2685 	0.1726 	-0.0524 	-0.1988 	-0.2443 	0.9041 
-0.2685 	0.1619 	-0.0218 	-0.1944 	-0.2225 	0.9442 
-0.2685 	0.1333 	-0.0262 	-0.1973 	-0.1047 	0.9477 
-0.2197 	0.1571 	-0.0218 	-0.1619 	-0.0022 	1.0088 
-0.1953 	0.1668 	-0.0436 	-0.1566 	0.0000 	0.9634 
-0.1465 	0.1702 	-0.0676 	-0.1406 	-0.0654 	1.0192 
-0.1221 	0.1314 	0.0371 	-0.1197 	-0.0109 	1.0489 
-0.1221 	0.1450 	0.1462 	-0.1391 	0.2814 	1.0297 
-0.0488 	0.1280 	0.1745 	-0.0936 	0.2792 	0.9861 
-0.0244 	0.1425 	0.0611 	-0.0907 	0.4232 	1.0175 
-0.0244 	0.1251 	0.1309 	-0.0790 	0.3469 	1.0559 
-0.0977 	0.1227 	0.2051 	-0.0494 	0.4560 	1.0332 
-0.0977 	0.1008 	0.2312 	-0.0480 	0.5345 	1.0507 
0.0000 	0.0974 	0.2334 	-0.0310 	0.6610 	1.0210 
0.0244 	0.0877 	0.2443 	-0.0204 	0.7156 	1.0838 
0.1953 	0.0703 	0.2640 	-0.0233 	0.7374 	0.9896 
0.3418 	0.0674 	0.2225 	-0.0165 	0.7810 	0.8936 
0.3418 	0.0848 	0.2618 	-0.0160 	0.8988 	0.9128 
0.5371 	0.0485 	0.2509 	-0.0204 	0.9119 	0.9547 
0.6592 	0.0412 	0.2312 	-0.0310 	0.9839 	0.8726 
0.7813 	0.0286 	0.2465 	-0.0048 	0.9926 	0.8674 
0.7813 	0.0141 	0.1854 	0.0548 	1.0952 	0.8395 
0.9277 	0.0218 	0.2400 	0.0645 	1.0886 	0.7924 
1.0986 	0.0204 	0.1854 	0.0984 	1.1432 	0.7819 
1.2695 	0.0150 	0.1614 	0.0955 	1.1541 	0.6964 
1.4160 	0.0155 	0.1985 	0.1037 	1.2021 	0.6178 
1.4160 	0.0179 	0.2116 	0.1149 	1.1890 	0.6527 
1.5869 	0.0354 	0.1091 	0.1207 	1.2348 	0.5498 
1.6601 	0.0286 	0.0742 	0.1173 	1.2719 	0.4800 
1.8311 	-0.0412 	0.0873 	0.1328 	1.2151 	0.5149 
1.7822 	-0.0679 	0.0240 	0.1387 	1.2151 	0.4154 
1.7822 	-0.0727 	0.0218 	0.1469 	1.3155 	0.3648 
1.5869 	-0.0921 	-0.0022 	0.1372 	1.2675 	0.3752 
1.5869 	-0.0974 	0.0524 	0.1275 	1.2042 	0.2461 
1.6113 	-0.1164 	-0.0087 	0.1290 	1.2042 	0.1850 
2.1729 	-0.0950 	-0.1331 	0.1256 	1.1562 	0.1361 
2.1729 	-0.1154 	-0.1571 	0.1168 	1.1366 	0.1257 
2.7099 	-0.1231 	-0.2182 	0.1222 	1.0537 	0.0017 
2.7832 	-0.1450 	-0.1985 	0.1076 	1.0254 	0.0000 
2.5879 	-0.1275 	-0.2509 	0.0941 	1.0014 	0.0785 
2.7588 	-0.1503 	-0.3142 	0.0727 	1.0472 	0.0541 
2.7588 	-0.1338 	-0.3163 	0.0751 	1.0188 	0.0977 
3.2959 	-0.1532 	-0.4080 	0.0625 	0.8792 	-0.0558 
3.3447 	-0.1639 	-0.3665 	0.0422 	0.7483 	-0.2007 
3.3691 	-0.1639 	-0.4058 	0.0412 	0.7592 	-0.2810 
3.1738 	-0.1653 	-0.5847 	0.0208 	0.6567 	-0.3613 
3.1738 	-0.1517 	-0.5978 	0.0145 	0.6916 	-0.4608 
3.2227 	-0.1440 	-0.6567 	0.0131 	0.5890 	-0.4747 
3.7597 	-0.1629 	-0.5890 	0.0179 	0.3818 	-0.5498 
3.5889 	-0.1639 	-0.5868 	0.0422 	0.5345 	-0.5864 
3.6621 	-0.1668 	-0.6523 	-0.0005 	0.3469 	-0.5602 
3.6621 	-0.1275 	-0.8443 	-0.0911 	0.2247 	-0.5882 
3.2959 	-0.1464 	-0.7505 	-0.1047 	0.1723 	-0.6248 
3.6865 	-0.1387 	-0.7068 	-0.1173 	0.0785 	-0.6039 
3.7842 	-0.1420 	-0.6916 	-0.1731 	0.0371 	-0.6353 
3.7109 	-0.1164 	-0.7527 	-0.1779 	0.0044 	-0.6667 
3.7109 	-0.1280 	-0.8705 	-0.1731 	0.1047 	-0.7330 
3.4424 	-0.0979 	-0.9250 	-0.2056 	-0.0218 	-0.7976 
3.3691 	-0.0921 	-0.7374 	-0.2317 	-0.0218 	-0.7679 
3.7353 	-0.0814 	-0.8356 	-0.2531 	-0.3403 	-0.7330 
3.4180 	-0.0795 	-0.8465 	-0.2565 	-0.4472 	-0.7400 
3.4180 	-0.0640 	-0.7417 	-0.3001 	-0.4996 	-0.7225 
3.3447 	-0.0621 	-0.6981 	-0.3229 	-0.5868 	-0.7679 
2.9297 	-0.0441 	-0.7548 	-0.3282 	-0.5890 	-0.7557 
3.0517 	-0.0402 	-0.8835 	-0.3752 	-0.6239 	-0.7243 
3.1250 	-0.0126 	-0.6218 	-0.3903 	-0.7897 	-0.6772 
3.1250 	-0.0175 	-0.6610 	-0.3801 	-0.8072 	-0.7068 
2.8320 	-0.0160 	-0.6108 	-0.4155 	-0.8181 	-0.6684 
2.6855 	-0.0194 	-0.5410 	-0.4412 	-0.9141 	-0.6894 
2.3681 	-0.0189 	-0.5170 	-0.4577 	-0.9272 	-0.6423 
2.0752 	-0.0339 	-0.5061 	-0.4736 	-0.9817 	-0.5620 
2.0752 	-0.0252 	-0.4909 	-0.4867 	-0.8814 	-0.5777 
2.0752 	0.0742 	-0.4320 	-0.4863 	-1.0014 	-0.5253 
2.0264 	0.0781 	-0.4930 	-0.4906 	-1.0406 	-0.5149 
1.8067 	0.0984 	-0.3796 	-0.4989 	-1.0995 	-0.4468 
1.5137 	0.0950 	-0.2683 	-0.4926 	-1.1497 	-0.4573 
1.2939 	0.1260 	-0.2203 	-0.4945 	-1.1301 	-0.3683 
1.2939 	0.1333 	-0.1309 	-0.5027 	-1.0821 	-0.3037 
1.0742 	0.1629 	-0.1876 	-0.5134 	-1.0886 	-0.2688 
0.8545 	0.1818 	-0.1636 	-0.5076 	-1.0995 	-0.2112 
0.5859 	0.1803 	-0.0742 	-0.5052 	-1.0908 	-0.1745 
0.4151 	0.2094 	-0.0196 	-0.4993 	-1.1213 	-0.1134 
0.4151 	0.2264 	0.0000 	-0.4921 	-1.1388 	-0.0506 
0.1465 	0.2492 	-0.0698 	-0.5129 	-1.0843 	-0.0436 
0.0733 	0.2720 	0.0000 	-0.5134 	-1.0493 	-0.0750 
0.2685 	0.2846 	0.1898 	-0.4863 	-1.1170 	-0.1047 
0.2685 	0.2749 	0.3032 	-0.4906 	-1.0406 	-0.2688 
0.5127 	0.3025 	0.2945 	-0.4499 	-1.0188 	0.1431 
0.7569 	0.3108 	0.2378 	-0.4543 	-0.9992 	0.3159 
-0.2930 	0.3335 	0.3883 	-0.4552 	-0.9337 	0.3473 
-0.9277 	0.3665 	0.3534 	-0.4407 	-0.9774 	0.3525 
-0.9277 	0.3568 	0.4603 	-0.4067 	-0.9075 	0.3892 
-1.4893 	0.3612 	0.5279 	-0.3907 	-0.8356 	0.5218 
-1.6113 	0.3641 	0.5934 	-0.3791 	-0.7461 	0.5620 
-1.8067 	0.4034 	0.6108 	-0.3660 	-0.7068 	0.6318 
-1.8799 	0.4000 	0.7177 	-0.3486 	-0.6305 	0.6650 
-1.8799 	0.4169 	0.6501 	-0.3205 	-0.6087 	0.7365 
-1.5869 	0.4130 	0.7657 	-0.3214 	-0.6436 	0.7191 
-1.5869 	0.4397 	0.8334 	-0.2860 	-0.6108 	0.6999 
-2.1485 	0.4450 	0.8116 	-0.2691 	-0.4341 	0.9128 
-2.5391 	0.4513 	0.7265 	-0.2511 	-0.4276 	0.9599 
-2.5391 	0.4780 	0.7766 	-0.2196 	-0.4887 	0.9651 
-2.8076 	0.4620 	0.8530 	-0.1934 	-0.3338 	1.0158 
-2.8320 	0.4557 	0.7701 	-0.1847 	-0.4538 	1.0297 
-3.0273 	0.4964 	0.8334 	-0.1770 	-0.3360 	0.8988 
-3.2959 	0.4785 	0.7810 	-0.1294 	-0.3229 	1.0768 
-3.2959 	0.4824 	0.7657 	-0.1236 	-0.1527 	1.0227 
-3.1494 	0.5110 	0.7985 	-0.1028 	-0.1418 	0.9302 
-3.1738 	0.5076 	0.7614 	-0.1028 	-0.1396 	0.9320 
-3.2959 	0.5052 	0.6239 	-0.0630 	-0.1178 	0.9931 
-3.4424 	0.5071 	0.7090 	-0.0301 	-0.0524 	1.1205 
-3.4424 	0.5056 	0.7352 	-0.0121 	-0.0785 	1.1414 
-3.6133 	0.5003 	0.6588 	-0.0112 	-0.0393 	0.9913 
-3.3935 	0.5013 	0.6479 	-0.0189 	0.0000 	0.8604 
-3.3203 	0.5110 	0.5803 	-0.0218 	-0.0065 	1.1030 
-3.2959 	0.5236 	0.4385 	-0.0339 	-0.0698 	0.9006 
-3.2959 	0.5027 	0.4189 	-0.0751 	-0.0415 	0.9878 
-3.6133 	0.4964 	0.4800 	-0.0814 	-0.0894 	1.0245 
-3.5156 	0.5008 	0.3905 	0.0000 	-0.0873 	0.9739 
-3.2227 	0.5090 	0.3163 	0.1018 	0.0000 	0.9145 
-3.1006 	0.5023 	0.2618 	0.1120 	0.0829 	0.7749 
-3.1006 	0.4824 	0.1963 	0.1357 	0.1134 	0.7487 
-3.1250 	0.5027 	0.1549 	0.1760 	0.1069 	0.6859 
-3.1738 	0.4892 	0.0829 	0.1784 	0.1047 	0.7016 
-3.0273 	0.4780 	0.0327 	0.1983 	0.0698 	0.6196 
-3.0273 	0.4649 	0.0218 	0.1774 	0.0807 	0.5864 
-2.6611 	0.4373 	0.0698 	0.2060 	0.0633 	0.5009 
-2.6367 	0.4644 	0.0000 	0.1993 	0.0633 	0.4852 
-2.5147 	0.4329 	-0.1745 	0.2245 	0.0589 	0.4293 
-2.3926 	0.4373 	-0.2203 	0.2540 	0.0218 	0.3717 
-2.3926 	0.4072 	-0.2923 	0.2642 	0.0000 	0.3630 
-2.3926 	0.3990 	-0.3709 	0.2788 	0.0415 	0.2513 
-2.2217 	0.3975 	-0.3905 	0.2797 	0.0305 	0.2059 
-1.9531 	0.3874 	-0.3949 	0.2952 	0.0284 	0.0942 
-1.7822 	0.3612 	-0.4189 	0.2875 	0.0196 	0.0436 
-1.7822 	0.3617 	-0.6108 	0.3234 	-0.0305 	0.0192 
-1.6113 	0.3413 	-0.6392 	0.3238 	-0.0960 	0.0244 
-1.5381 	0.3321 	-0.5629 	0.3127 	-0.1025 	0.1292 
-1.3183 	0.3166 	-0.5738 	0.3442 	-0.1178 	0.1850 
-1.1963 	0.2889 	-0.6501 	0.3238 	-0.1483 	0.0000 
-1.1963 	0.2686 	-0.6828 	0.3471 	-0.1593 	-0.2723 
-1.0986 	0.2574 	-0.6741 	0.3331 	-0.1854 	-0.2984 
-0.9521 	0.2366 	-0.8552 	0.3583 	-0.1767 	-0.3805 
-0.8301 	0.2502 	-0.8835 	0.3481 	-0.1593 	-0.4520 
-0.7324 	0.2094 	-0.8443 	0.3820 	-0.2247 	-0.4991 
-0.7324 	0.2128 	-0.6588 	0.3651 	-0.2422 	-0.4887 
-0.5371 	0.1823 	-0.8377 	0.3859 	-0.1920 	-0.5847 
-0.4151 	0.1619 	-0.7941 	0.3990 	-0.2160 	-0.6231 
-0.3174 	0.1653 	-0.6348 	0.3815 	-0.2749 	-0.7313 
-0.1709 	0.1197 	-0.6414 	0.3932 	-0.2640 	-0.7906 
-0.1709 	0.1042 	-0.7461 	0.3985 	-0.2312 	-0.8098 
-0.0733 	0.0882 	-0.6850 	0.3665 	-0.2312 	-0.8081 
0.0000 	0.0640 	-0.5541 	0.4252 	-0.2269 	-0.8011 
-0.0977 	0.0509 	-0.7985 	0.4063 	-0.2683 	-0.8936 
-0.1709 	0.0388 	-0.6043 	0.3927 	-0.3316 	-0.8918 
-0.1709 	0.0223 	-0.6436 	0.3946 	-0.2858 	-0.9529 
-0.2197 	0.0141 	-0.5607 	0.3995 	-0.2029 	-0.9267 
-0.3418 	0.0121 	-0.5410 	0.4145 	-0.2574 	-0.9337 
-0.4151 	0.0165 	-0.4821 	0.3971 	-0.3120 	-0.9250 
-0.4639 	0.0417 	-0.4756 	0.4004 	-0.1636 	-0.9826 
-0.4639 	0.0446 	-0.3992 	0.4130 	-0.2312 	-0.9267 
-0.0733 	0.0659 	-0.3491 	0.3956 	-0.2073 	-0.9616 
0.1465 	0.0887 	-0.3578 	0.3956 	-0.1767 	-0.9233 
0.5127 	0.1013 	-0.2683 	0.4038 	-0.1833 	-0.9041 
0.5859 	-0.0019 	-0.2574 	0.4067 	-0.2203 	-0.8657 
0.5859 	-0.1430 	-0.1789 	0.4092 	-0.0654 	-0.8185 
0.6103 	-0.1600 	-0.0764 	0.3854 	-0.0807 	-0.8500 
0.5615 	-0.1726 	-0.0349 	0.4135 	-0.0654 	-0.8273 
0.6103 	-0.1721 	-0.0218 	0.4121 	-0.0393 	-0.7540 
0.6836 	-0.1963 	-0.0153 	0.3907 	-0.0349 	-0.7383 
0.5859 	-0.1973 	-0.0436 	0.3917 	-0.0218 	-0.7557 
0.5859 	-0.2380 	0.0000 	0.3859 	-0.0240 	-0.6719 
0.6103 	-0.2317 	0.1353 	0.3641 	-0.0349 	-0.6039 
0.5615 	-0.2245 	0.2225 	0.3772 	0.0109 	-0.6213 
0.5127 	-0.2502 	0.3381 	0.3699 	0.0284 	-0.5114 
0.5127 	-0.2584 	0.3425 	0.3718 	0.1527 	-0.5655 
0.4883 	-0.2826 	0.4014 	0.3345 	0.0785 	-0.4433 
0.5127 	-0.2865 	0.4407 	0.3476 	0.2422 	-0.4293 
0.4395 	-0.3064 	0.5083 	0.3272 	0.2029 	-0.2915 
0.3662 	-0.2870 	0.4843 	0.3205 	0.2051 	-0.3229 
0.3662 	-0.3331 	0.5192 	0.3112 	0.2880 	-0.2478 
0.3174 	-0.3098 	0.6719 	0.2918 	0.3251 	-0.1745 
0.2685 	-0.2957 	0.5476 	0.2952 	0.3491 	-0.1239 
0.2197 	-0.3180 	0.6414 	0.2749 	0.3294 	-0.0401 
0.1709 	-0.3234 	0.7570 	0.2526 	0.1680 	-0.0140 
0.1709 	-0.3171 	0.6152 	0.2196 	0.5018 	-0.0401 
0.1221 	-0.3379 	0.6348 	0.2177 	0.3556 	-0.1082 
0.0733 	-0.3326 	0.6610 	0.2007 	0.3032 	0.0000 
0.0000 	-0.3403 	0.6436 	0.1697 	0.2640 	0.1920 
0.0000 	-0.3214 	0.6850 	0.1614 	0.3207 	0.2339 
0.0000 	-0.3224 	0.6698 	0.1343 	0.3011 	0.3037 
0.0488 	-0.3214 	0.6785 	0.1197 	0.3120 	0.4032 
0.0000 	-0.2996 	0.8006 	0.1125 	0.3992 	0.4328 
0.0000 	-0.3268 	0.8465 	0.0732 	0.3643 	0.5375 
0.0000 	-0.3064 	0.8574 	0.0398 	0.3447 	0.4573 
0.0000 	-0.3011 	0.8159 	0.0339 	0.3360 	0.5829 
-0.1221 	-0.2923 	0.5978 	0.0179 	0.3076 	0.6004 
-0.3906 	-0.3069 	0.7854 	0.0145 	0.4363 	0.6056 
-0.3662 	-0.2695 	0.6828 	0.0145 	0.3447 	0.7138 
-0.3906 	-0.2502 	0.6916 	0.0596 	0.4385 	0.6492 
-0.3906 	-0.2681 	0.6370 	0.0703 	0.3076 	0.7330 
-0.4151 	-0.2652 	0.5541 	0.1067 	0.3120 	0.7051 
-0.4639 	-0.2681 	0.6414 	0.0000 	0.3294 	0.6894 
-0.5371 	-0.2303 	0.5999 	-0.1692 	0.2989 	0.7557 
-0.5615 	-0.2303 	0.4014 	-0.1755 	0.2443 	0.8761 
-0.5615 	-0.2216 	0.4210 	-0.1842 	0.2771 	0.8447 
-0.5615 	-0.2240 	0.4821 	-0.2225 	0.1811 	0.7732 
-0.6103 	-0.1963 	0.4363 	-0.2366 	0.1156 	0.7749 
-0.6836 	-0.1823 	0.4036 	-0.2560 	0.0916 	0.8534 
-0.6836 	-0.1886 	0.2574 	-0.3238 	0.0545 	0.8482 
-0.6836 	-0.1813 	0.2705 	-0.3011 	0.0415 	0.8273 
-0.6836 	-0.1488 	0.1963 	-0.3175 	0.0109 	0.8465 
-0.7080 	-0.1469 	0.1745 	-0.3592 	0.0000 	0.7924 
-0.7080 	-0.1464 	0.1483 	-0.3636 	0.0109 	0.7522 
-0.7080 	-0.1362 	0.1309 	-0.3694 	0.0349 	0.7993 
-0.7080 	-0.1256 	0.0764 	-0.4140 	0.0000 	0.7749 
-0.7324 	-0.0999 	0.0480 	-0.4378 	-0.0654 	0.7051 
-0.6836 	-0.0965 	0.0218 	-0.4402 	-0.1614 	0.6684 
-0.7080 	-0.0756 	0.0087 	-0.4509 	-0.1702 	0.7173 
-0.7080 	-0.0771 	0.0524 	-0.4577 	-0.2094 	0.6370 
-0.7080 	-0.0814 	0.0654 	-0.4751 	-0.2967 	0.5602 
-0.7080 	-0.0785 	0.1309 	-0.4770 	-0.2727 	0.6196 
-0.6836 	-0.0451 	0.0000 	-0.5095 	-0.1636 	0.5166 
-0.7324 	-0.0548 	-0.1287 	-0.5134 	-0.2007 	0.5533 
-0.6592 	-0.0562 	-0.1963 	-0.5056 	-0.3381 	0.4433 
-0.6592 	-0.0320 	-0.2138 	-0.4921 	-0.2291 	0.4136 
-0.7080 	-0.0359 	-0.1876 	-0.4993 	-0.3905 	0.4136 
-0.7324 	-0.0354 	-0.2509 	-0.5313 	-0.3338 	0.2880 
-0.6592 	-0.0145 	-0.2509 	-0.5202 	-0.3163 	0.2531 
-0.7324 	-0.0194 	-0.2596 	-0.5071 	-0.2705 	0.2670 
-0.7324 	-0.0223 	-0.3120 	-0.5061 	-0.3120 	0.2217 
-0.6592 	-0.0170 	-0.3687 	-0.5042 	-0.4058 	0.2217 
-0.6592 	-0.0189 	-0.3054 	-0.4916 	-0.4232 	0.1431 
-0.6592 	-0.0165 	-0.3207 	-0.4814 	-0.4058 	0.0716 
-0.5859 	-0.0208 	-0.2792 	-0.4770 	-0.4909 	0.0663 
-0.5859 	-0.0257 	-0.3251 	-0.4620 	-0.3752 	0.0332 
-0.5859 	-0.0179 	-0.3491 	-0.4441 	-0.4014 	0.0314 
-0.6103 	-0.0145 	-0.3120 	-0.4310 	-0.2967 	0.0750 
-0.5859 	-0.0131 	-0.2509 	-0.4189 	-0.2945 	0.1082 
-0.5127 	-0.0218 	-0.2662 	-0.4184 	-0.3709 	0.0000 
-0.5127 	-0.0238 	-0.2291 	-0.4189 	-0.3818 	-0.1047 
-0.5615 	-0.0189 	-0.2334 	-0.3743 	-0.2400 	-0.2112 
-0.5615 	-0.0136 	-0.2618 	-0.3694 	-0.2792 	-0.2217 
-0.5127 	-0.0131 	-0.2160 	-0.3321 	-0.2443 	-0.3124 
-0.4883 	-0.0155 	-0.1767 	-0.3268 	-0.2116 	-0.3578 
-0.4883 	-0.0238 	-0.1723 	-0.2952 	-0.2203 	-0.4084 
-0.4883 	-0.0218 	-0.1244 	-0.2894 	-0.2094 	-0.4258 
-0.4639 	-0.0121 	-0.1614 	-0.2569 	-0.1178 	-0.4363 
-0.4151 	-0.0175 	-0.0894 	-0.2497 	-0.1789 	-0.5375 
-0.4151 	-0.0456 	-0.0938 	-0.2162 	-0.0851 	-0.4730 
-0.3906 	-0.0281 	-0.0545 	-0.1784 	-0.0807 	-0.5463 
-0.4151 	-0.0325 	-0.0371 	-0.1726 	-0.0284 	-0.5794 
-0.3662 	-0.0373 	-0.0284 	-0.1556 	-0.0218 	-0.5725 
-0.3418 	-0.0548 	-0.0393 	-0.1367 	-0.0327 	-0.6423 
-0.3418 	-0.0528 	0.0000 	-0.1067 	-0.0109 	-0.6300 
-0.3174 	-0.0577 	-0.0218 	-0.0858 	-0.0327 	-0.7173 
-0.2930 	-0.0558 	-0.0065 	-0.0713 	-0.0545 	-0.6039 
-0.2930 	-0.0795 	0.0676 	-0.0509 	0.0000 	-0.6213 
-0.2930 	-0.0766 	0.1593 	-0.0359 	0.1440 	-0.7033 
-0.2930 	-0.0698 	0.1353 	-0.0145 	0.0982 	-0.5725 
-0.2685 	-0.0713 	0.1462 	-0.0155 	0.2203 	-0.6894 
-0.2685 	-0.0548 	0.2138 	-0.0165 	0.1636 	-0.6283 
-0.2441 	-0.0810 	0.2334 	-0.0150 	0.1920 	-0.6946 
-0.2197 	-0.0824 	0.2007 	-0.0330 	0.2051 	-0.6545 
