0.0000 	0.0000 	0.0000 	-1.5708 	1.5708 	0.0000 
0.0000 	0.0000 	0.0000 	-1.5708 	1.5709 	0.0000 
0.0000 	0.0000 	0.0000 	-1.5708 	1.5709 	0.0000 
0.0000 	-0.0001 	0.0002 	-1.5706 	1.5712 	0.0000 
0.0000 	-0.0003 	0.0002 	-1.5703 	1.5717 	0.0000 
0.0000 	-0.0005 	0.0005 	-1.5698 	1.5724 	0.0000 
0.0000 	-0.0009 	0.0009 	-1.5691 	1.5739 	0.0000 
0.0000 	-0.0015 	0.0014 	-1.5684 	1.5756 	0.0000 
0.0000 	-0.0022 	0.0024 	-1.5675 	1.5766 	0.0000 
0.0000 	-0.0028 	0.0048 	-1.5657 	1.5800 	0.0000 
0.0000 	-0.0035 	0.0069 	-1.5641 	1.5828 	0.0000 
0.0000 	-0.0045 	0.0101 	-1.5615 	1.5874 	0.0000 
0.0000 	-0.0056 	0.0141 	-1.5587 	1.5936 	0.0000 
0.0000 	-0.0071 	0.0182 	-1.5552 	1.5989 	0.0000 
0.0000 	-0.0087 	0.0232 	-1.5509 	1.6055 	0.0000 
0.0000 	-0.0114 	0.0279 	-1.5464 	1.6146 	0.0000 
0.0000 	-0.0141 	0.0336 	-1.5413 	1.6245 	-0.0001 
0.0000 	-0.0166 	0.0392 	-1.5350 	1.6344 	-0.0514 
0.0000 	-0.0202 	0.0462 	-1.5282 	1.6466 	-0.0609 
0.0010 	-0.0237 	0.0554 	-1.5210 	1.6596 	-0.0698 
0.0010 	-0.0280 	0.0631 	-1.5134 	1.6729 	-0.0806 
0.0010 	-0.0323 	0.0716 	-1.5046 	1.6885 	-0.0924 
0.0010 	-0.0375 	0.0812 	-1.4949 	1.7043 	-0.1044 
0.0010 	-0.0427 	0.0919 	-1.4844 	1.7221 	-0.1187 
0.0010 	-0.0489 	0.1022 	-1.4731 	1.7403 	-0.1341 
0.0010 	-0.0550 	0.1133 	-1.4608 	1.7594 	-0.1497 
0.0020 	-0.0619 	0.1249 	-1.4478 	1.7792 	-0.1664 
0.0050 	-0.0697 	0.1366 	-1.4338 	1.8004 	-0.1850 
0.0090 	-0.0776 	0.1486 	-1.4199 	1.8220 	-0.2048 
0.0160 	-0.0863 	0.1615 	-1.4050 	1.8446 	-0.2251 
0.0250 	-0.0950 	0.1728 	-1.3894 	1.8677 	-0.2460 
0.0370 	-0.1044 	0.1862 	-1.3729 	1.8920 	-0.2676 
0.0490 	-0.1140 	0.1991 	-1.3563 	1.9169 	-0.2903 
0.0620 	-0.1237 	0.2123 	-1.3388 	1.9422 	-0.3144 
0.0750 	-0.1341 	0.2243 	-1.3205 	1.9670 	-0.3381 
0.0870 	-0.1445 	0.2364 	-1.3022 	1.9925 	-0.3639 
0.1010 	-0.1558 	0.2481 	-1.2831 	2.0175 	-0.3902 
0.1160 	-0.1671 	0.2600 	-1.2639 	2.0429 	-0.4176 
0.1310 	-0.1784 	0.2709 	-1.2439 	2.0671 	-0.4451 
0.1460 	-0.1906 	0.2808 	-1.2239 	2.0914 	-0.4731 
0.1610 	-0.2028 	0.2910 	-1.2039 	2.1151 	-0.5023 
0.1790 	-0.2150 	0.3002 	-1.1839 	2.1387 	-0.5326 
0.1960 	-0.2271 	0.3085 	-1.1640 	2.1614 	-0.5628 
0.2140 	-0.2393 	0.3167 	-1.1441 	2.1819 	-0.5935 
0.2330 	-0.2514 	0.3240 	-1.1239 	2.2020 	-0.6242 
0.2530 	-0.2636 	0.3293 	-1.1039 	2.2214 	-0.6550 
0.2720 	-0.2767 	0.3328 	-1.0839 	2.2388 	-0.6864 
0.2910 	-0.2888 	0.3355 	-1.0638 	2.2550 	-0.7175 
0.3110 	-0.3010 	0.3369 	-1.0447 	2.2701 	-0.7485 
0.3300 	-0.3131 	0.3385 	-1.0256 	2.2831 	-0.7782 
0.3500 	-0.3253 	0.3394 	-1.0072 	2.2944 	-0.8081 
0.3700 	-0.3376 	0.3400 	-0.9889 	2.3050 	-0.8380 
0.3890 	-0.3497 	0.3414 	-0.9714 	2.3112 	-0.8671 
0.4100 	-0.3611 	0.3452 	-0.9549 	2.3161 	-0.8947 
0.4320 	-0.3723 	0.3482 	-0.9393 	2.3192 	-0.9221 
0.4530 	-0.3837 	0.3447 	-0.9237 	2.3198 	-0.9498 
0.4740 	-0.3941 	0.3369 	-0.9089 	2.3209 	-0.9756 
0.4940 	-0.4045 	0.3262 	-0.8950 	2.3241 	-0.9999 
0.5150 	-0.4141 	0.3154 	-0.8819 	2.3291 	-1.0226 
0.5340 	-0.4237 	0.3039 	-0.8698 	2.3245 	-1.0457 
0.5540 	-0.4324 	0.2922 	-0.8593 	2.3153 	-1.0671 
0.5730 	-0.4402 	0.2783 	-0.8497 	2.3036 	-1.0870 
0.5910 	-0.4481 	0.2628 	-0.8411 	2.2887 	-1.1041 
0.6080 	-0.4549 	0.2465 	-0.8332 	2.2713 	-1.1206 
0.6260 	-0.4620 	0.2293 	-0.8262 	2.2518 	-1.1356 
0.6420 	-0.4682 	0.2116 	-0.8203 	2.2319 	-1.1496 
0.6580 	-0.4735 	0.1925 	-0.8160 	2.2085 	-1.1621 
0.6710 	-0.4778 	0.1726 	-0.8123 	2.1826 	-1.1720 
0.6820 	-0.4823 	0.1519 	-0.8099 	2.1554 	-1.1780 
0.6950 	-0.4857 	0.1307 	-0.8083 	2.1265 	-1.1828 
0.7110 	-0.4881 	0.1100 	-0.8074 	2.0965 	-1.1868 
0.7240 	-0.4901 	0.0885 	-0.8066 	2.0649 	-1.1883 
0.7350 	-0.4917 	0.0663 	-0.8058 	2.0315 	-1.1890 
0.7440 	-0.4924 	0.0445 	-0.8039 	1.9974 	-1.1915 
0.7520 	-0.4932 	0.0224 	-0.8011 	1.9625 	-1.1952 
0.7590 	-0.4944 	0.0003 	-0.7976 	1.9269 	-1.2017 
0.7630 	-0.4955 	-0.0204 	-0.7946 	1.8903 	-1.1987 
0.7660 	-0.4961 	-0.0419 	-0.7985 	1.8541 	-1.1917 
0.7670 	-0.4976 	-0.0637 	-0.8043 	1.8164 	-1.1786 
0.7690 	-0.5005 	-0.0851 	-0.8115 	1.7784 	-1.1634 
0.7770 	-0.5032 	-0.1055 	-0.8191 	1.7420 	-1.1452 
0.7780 	-0.5067 	-0.1249 	-0.8272 	1.7056 	-1.1245 
0.7780 	-0.5044 	-0.1437 	-0.8360 	1.6696 	-1.1028 
0.7780 	-0.5003 	-0.1609 	-0.8447 	1.6348 	-1.0782 
0.7780 	-0.4951 	-0.1775 	-0.8543 	1.6009 	-1.0508 
0.7780 	-0.4900 	-0.1941 	-0.8639 	1.5675 	-1.0205 
0.7750 	-0.4838 	-0.2088 	-0.8744 	1.5360 	-0.9887 
0.7710 	-0.4776 	-0.2217 	-0.8850 	1.5065 	-0.9551 
0.7640 	-0.4706 	-0.2338 	-0.8955 	1.4788 	-0.9203 
0.7540 	-0.4638 	-0.2434 	-0.9059 	1.4524 	-0.8828 
0.7370 	-0.4566 	-0.2537 	-0.9164 	1.4281 	-0.8443 
0.7220 	-0.4499 	-0.2616 	-0.9268 	1.4061 	-0.8035 
0.7070 	-0.4418 	-0.2686 	-0.9372 	1.3871 	-0.7616 
0.6920 	-0.4339 	-0.2729 	-0.9478 	1.3707 	-0.7176 
0.6760 	-0.4260 	-0.2761 	-0.9575 	1.3566 	-0.6722 
0.6600 	-0.4181 	-0.2793 	-0.9672 	1.3466 	-0.6260 
0.6450 	-0.4104 	-0.2800 	-0.9760 	1.3387 	-0.5791 
0.6310 	-0.4025 	-0.2809 	-0.9846 	1.3336 	-0.5305 
0.6180 	-0.3946 	-0.2825 	-0.9923 	1.3323 	-0.4811 
0.6060 	-0.3868 	-0.2845 	-1.0002 	1.3320 	-0.4320 
0.5950 	-0.3789 	-0.2882 	-1.0071 	1.3277 	-0.3815 
0.5850 	-0.3720 	-0.2863 	-1.0131 	1.3293 	-0.3290 
0.5780 	-0.3649 	-0.2809 	-1.0193 	1.3404 	-0.2772 
0.5720 	-0.3582 	-0.2719 	-1.0245 	1.3558 	-0.2264 
0.5680 	-0.3511 	-0.2631 	-1.0286 	1.3739 	-0.1745 
0.5620 	-0.3452 	-0.2541 	-1.0323 	1.3955 	-0.1228 
0.5520 	-0.3389 	-0.2445 	-1.0348 	1.4203 	-0.0705 
0.5500 	-0.3338 	-0.2336 	-1.0372 	1.4482 	-0.0199 
0.5510 	-0.3287 	-0.2218 	-1.0388 	1.4798 	0.0292 
0.5610 	-0.3244 	-0.2087 	-1.0396 	1.5147 	0.0791 
0.5740 	-0.3200 	-0.1965 	-1.0408 	1.5522 	0.1282 
0.5940 	-0.3163 	-0.1847 	-1.0417 	1.5934 	0.1758 
0.6200 	-0.3129 	-0.1720 	-1.0425 	1.6370 	0.2229 
0.6530 	-0.3105 	-0.1601 	-1.0435 	1.6833 	0.2693 
0.6890 	-0.3085 	-0.1475 	-1.0454 	1.7319 	0.3142 
0.7330 	-0.3069 	-0.1347 	-1.0475 	1.7826 	0.3568 
0.7800 	-0.3061 	-0.1242 	-1.0449 	1.8355 	0.3987 
0.8350 	-0.3051 	-0.1130 	-1.0418 	1.8905 	0.4379 
0.8960 	-0.3041 	-0.1014 	-1.0374 	1.9474 	0.4750 
0.9640 	-0.3032 	-0.0922 	-1.0320 	2.0057 	0.5108 
1.0370 	-0.3025 	-0.0836 	-1.0269 	2.0647 	0.5441 
1.1180 	-0.3016 	-0.0755 	-1.0215 	2.1247 	0.5755 
